Timestamp,Trial,Channel,Temperature (C)
2025-02-27 13:18:57,1,0,24.872011996803064
2025-02-27 13:18:57,1,1,26.403675134750536
2025-02-27 13:18:57,1,2,28.019815626839133
2025-02-27 13:18:57,1,3,23.642810375403553
2025-02-27 13:18:58,2,0,24.872011996803064
2025-02-27 13:18:58,2,1,26.403675134750536
2025-02-27 13:18:58,2,2,28.019815626839133
2025-02-27 13:18:58,2,3,23.642810375403553
2025-02-27 13:18:59,3,0,24.756807854440154
2025-02-27 13:18:59,3,1,26.212707523290526
2025-02-27 13:18:59,3,2,27.80701003755924
2025-02-27 13:18:59,3,3,23.624197008862172
2025-02-27 13:19:00,4,0,24.610772788617044
2025-02-27 13:19:00,4,1,26.01826510796697
2025-02-27 13:19:00,4,2,27.576807051202543
2025-02-27 13:19:00,4,3,23.574939425431495
2025-02-27 13:19:01,5,0,24.463570166422596
2025-02-27 13:19:01,5,1,25.831401548304676
2025-02-27 13:19:01,5,2,27.36972640046261
2025-02-27 13:19:01,5,3,23.579773150953738
2025-02-27 13:19:02,6,0,24.463570166422596
2025-02-27 13:19:02,6,1,25.831401548304676
2025-02-27 13:19:02,6,2,27.36972640046261
2025-02-27 13:19:02,6,3,23.579773150953738
2025-02-27 13:19:03,7,0,24.36732719359489
2025-02-27 13:19:03,7,1,25.676978501491224
2025-02-27 13:19:03,7,2,27.15547957774088
2025-02-27 13:19:03,7,3,23.56501975480493
2025-02-27 13:19:04,8,0,24.29625186228859
2025-02-27 13:19:04,8,1,25.54724068028189
2025-02-27 13:19:04,8,2,26.954696521864893
2025-02-27 13:19:04,8,3,23.570025342841856
2025-02-27 13:19:05,9,0,24.29625186228859
2025-02-27 13:19:05,9,1,25.54724068028189
2025-02-27 13:19:05,9,2,26.954696521864893
2025-02-27 13:19:05,9,3,23.570025342841856
2025-02-27 13:19:06,10,0,24.22058974760799
2025-02-27 13:19:06,10,1,25.397231197251216
2025-02-27 13:19:06,10,2,26.754902266905003
2025-02-27 13:19:06,10,3,23.55175661418652
2025-02-27 13:19:07,11,0,24.14899403172751
2025-02-27 13:19:07,11,1,25.24893526789983
2025-02-27 13:19:07,11,2,26.55410000213247
2025-02-27 13:19:07,11,3,23.653194048648157
2025-02-27 13:19:08,12,0,24.14899403172751
2025-02-27 13:19:08,12,1,25.24893526789983
2025-02-27 13:19:08,12,2,26.55410000213247
2025-02-27 13:19:08,12,3,23.653194048648157
2025-02-27 13:19:09,13,0,24.08042077205341
2025-02-27 13:19:09,13,1,25.119567112541095
2025-02-27 13:19:09,13,2,26.38245646957313
2025-02-27 13:19:09,13,3,23.623638701384614
2025-02-27 13:19:10,14,0,24.019315191400796
2025-02-27 13:19:10,14,1,25.004795204064802
2025-02-27 13:19:10,14,2,26.20652377603841
2025-02-27 13:19:10,14,3,23.88350338581727
