Timestamp,Marker_0_X_mm,Marker_0_Y_mm,Marker_1_X_mm,Marker_1_Y_mm,Marker_2_X_mm,Marker_2_Y_mm,Marker_3_X_mm,Marker_3_Y_mm,Marker_4_X_mm,Marker_4_Y_mm,Marker_5_X_mm,Marker_5_Y_mm,Marker_6_X_mm,Marker_6_Y_mm,Marker_7_X_mm,Marker_7_Y_mm
2025-03-11 17:01:20.219351,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.289464,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.335142,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.383448,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.432094,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.479200,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.524831,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.575518,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.618081,,,,,,,,,,,,,,,,
2025-03-11 17:01:20.686235,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:20.744841,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:20.807852,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:20.868520,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:20.930682,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:20.993805,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:21.058033,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:21.118650,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.183837,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.249141,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.308027,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.372782,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.431705,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.492467,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.557663,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.620977,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.683621,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.747853,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.812731,802,557,,,,,,,,,,,,,,
2025-03-11 17:01:21.873007,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:21.933963,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:21.997970,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.060207,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.133833,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.187798,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.251237,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.318514,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.377928,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.438846,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.506679,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.563717,801,557,,,,,,,,,,,,,,
2025-03-11 17:01:22.645795,586,501,,,,,,,,,,,,,,
2025-03-11 17:01:22.725842,586,501,,,,,,,,,,,,,,
2025-03-11 17:01:22.805132,586,501,,,,,,,,,,,,,,
2025-03-11 17:01:22.884249,586,501,,,,,,,,,,,,,,
2025-03-11 17:01:22.970155,587,501,,,,,,,,,,,,,,
2025-03-11 17:01:23.061328,587,501,,,,,,,,,,,,,,
2025-03-11 17:01:23.145992,587,501,,,,,,,,,,,,,,
2025-03-11 17:01:23.228529,587,501,,,,,,,,,,,,,,
2025-03-11 17:01:23.306368,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.387760,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.460691,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.548566,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.622983,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.699868,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.783534,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.860329,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:23.939053,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.018165,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.096664,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.171839,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.251819,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.330274,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.409697,587,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.486562,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.563802,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.645489,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:24.719693,801,556,,,,,,,,,,,,,,
2025-03-11 17:01:24.785841,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:24.850809,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:24.913732,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:24.975931,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:25.039409,802,556,,,,,,,,,,,,,,
2025-03-11 17:01:25.120137,586,501,,,,,,,,,,,,,,
2025-03-11 17:01:25.199640,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.276155,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.360145,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.433552,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.514368,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.593102,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.668840,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.751001,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.825346,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.910849,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:25.984677,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:26.061876,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:26.140161,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:26.219848,586,502,,,,,,,,,,,,,,
2025-03-11 17:01:26.298362,801,555,,,,,,,,,,,,,,
2025-03-11 17:01:26.362196,802,555,,,,,,,,,,,,,,
2025-03-11 17:01:26.425572,802,555,,,,,,,,,,,,,,
2025-03-11 17:01:26.485256,802,555,,,,,,,,,,,,,,
2025-03-11 17:01:26.550194,802,555,,,,,,,,,,,,,,
