Timestamp,Marker_0_X_mm,Marker_0_Y_mm,Marker_1_X_mm,Marker_1_Y_mm,Marker_2_X_mm,Marker_2_Y_mm,Marker_3_X_mm,Marker_3_Y_mm,Marker_4_X_mm,Marker_4_Y_mm,Marker_5_X_mm,Marker_5_Y_mm,Marker_6_X_mm,Marker_6_Y_mm,Marker_7_X_mm,Marker_7_Y_mm
2025-03-11 17:11:35.009358,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.074840,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.123676,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.172686,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.221428,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.268119,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.314958,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.362555,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.409421,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.453681,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.501750,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.549578,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.595575,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.644882,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.690609,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.735438,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.780684,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.827886,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.876085,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.920246,,,,,,,,,,,,,,,,
2025-03-11 17:11:35.971937,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.016126,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.064650,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.109447,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.159646,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.206915,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.252963,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.301265,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.349239,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.396049,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.444272,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.490511,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.539546,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.584211,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.630586,,,,,,,,,,,,,,,,
2025-03-11 17:11:36.675524,,,,,,,,,,,,,,,,
