time_ms,x_mm,y_mm,temp_ch0,temp_ch1,temp_ch2,temp_ch3,sma_active
-0.09799003601074219,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
249.89748001098633,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
499.894380569458,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,True
749.8722076416016,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,True
999.8717308044434,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,True
1249.8712539672852,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,True
1499.8726844787598,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,True
1749.8717308044434,52.19398672523683,34.84226241498523,21.24,21.17,21.19,-9999.0,False
1999.8724460601807,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2249.8722076416016,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2499.8700618743896,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2749.8862743377686,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2999.873399734497,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3249.8717308044434,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3499.870538711548,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
3749.8703002929688,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
3999.871015548706,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
4249.875783920288,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
4499.872446060181,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
4749.871253967285,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
4999.872922897339,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
5249.871253967285,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
5499.871730804443,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
5749.88317489624,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
5999.8908042907715,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
6249.92036819458,52.19398672523683,34.84226241498523,21.25,21.18,21.2,-9999.0,False
6499.891519546509,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6749.8979568481445,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6999.897718429565,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7249.894618988037,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7499.895334243774,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7749.891996383667,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
7999.894857406616,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
8249.894142150879,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
8499.891519546509,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
8749.907493591309,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
8999.895811080933,52.19398672523683,34.84226241498523,21.24,21.19,21.2,-9999.0,False
9249.903678894043,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
9499.894857406616,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
9749.891996383667,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
9999.92060661316,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
10249.893426895142,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
10499.894380569458,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
10749.891996383667,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
10999.892711639404,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
11249.895572662354,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
11499.91750717163,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
11749.919652938843,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
11999.905109405518,52.19398672523683,34.84226241498523,21.21,21.18,21.2,-9999.0,False
12249.873876571655,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
12499.871015548706,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
12749.870538711548,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
12999.870538711548,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
13249.871730804443,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
13499.871492385864,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
13749.871253967285,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
13999.871015548706,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
14249.873161315918,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
14499.870777130127,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
14749.873638153076,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
14999.87268447876,52.19398672523683,34.84226241498523,21.2,21.17,21.19,-9999.0,False
15249.871015548706,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
15499.871015548706,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
15749.870538711548,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
15999.870777130127,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
16249.870538711548,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
16499.87244606018,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
16749.871969223022,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
16999.871015548706,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
17249.88317489624,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
17499.89342689514,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
17749.919891357422,52.19398672523683,34.84226241498523,21.2,21.16,21.18,-9999.0,False
17999.894380569458,52.19398672523683,34.84226241498523,21.2,21.15,21.17,-9999.0,False
