time_ms,x_mm,y_mm,temp_ch0,temp_ch1,temp_ch2,temp_ch3,sma_active
-0.11539459228515625,159.9447769612176,56.906668013570055,22.33,,,,True
999.8843669891357,160.28150280745174,56.906668013570055,22.34,,,,True
1999.875545501709,160.28150280745174,56.906668013570055,22.44,,,,True
2999.8650550842285,160.28150280745174,56.906668013570055,22.56,,,,True
3999.854803085327,160.28150280745174,56.906668013570055,22.68,,,,True
4999.858140945435,160.28150280745174,56.906668013570055,22.82,,,,True
5999.858379364014,159.9447769612176,56.906668013570055,22.82,,,,True
6999.8779296875,159.9447769612176,56.906668013570055,22.96,,,,True
7999.8414516448975,159.9447769612176,56.906668013570055,23.11,,,,True
8999.842643737793,159.9447769612176,56.906668013570055,23.27,,,,True
9999.837160110474,159.9447769612176,56.906668013570055,23.43,,,,True
10999.837398529053,159.9447769612176,56.906668013570055,23.6,,,,True
11999.844074249268,159.27132526874934,57.2433938598042,23.78,,,,True
12999.876499176025,159.27132526874934,57.2433938598042,23.96,,,,True
13999.8619556427,159.27132526874934,57.2433938598042,24.14,,,,True
14999.86481666565,159.27132526874934,57.2433938598042,24.14,,,,True
15999.857425689697,159.27132526874934,57.2433938598042,24.31,,,,True
16999.89652633667,159.27132526874934,57.2433938598042,24.48,,,,True
17999.8939037323,159.27132526874934,57.2433938598042,24.65,,,,True
18999.865770339966,159.27132526874934,57.2433938598042,24.82,,,,True
19999.839782714844,159.27132526874934,57.2433938598042,24.99,,,,True
20999.841451644897,159.27132526874934,57.2433938598042,25.15,,,,True
21999.839305877686,159.27132526874934,57.2433938598042,25.3,,,,True
22999.842882156372,158.9345994225152,57.2433938598042,25.46,,,,True
23999.889135360718,158.9345994225152,57.2433938598042,25.46,,,,True
24999.922275543213,158.9345994225152,57.2433938598042,25.61,,,,True
25999.892950057983,158.9345994225152,57.2433938598042,25.77,,,,True
26999.8996257782,159.27132526874934,57.58011970603834,25.92,,,,True
27999.860048294067,159.27132526874934,57.2433938598042,26.08,,,,True
28999.857187271118,159.27132526874934,57.58011970603834,26.24,,,,True
29999.863624572754,159.27132526874934,57.58011970603834,26.41,,,,True
30999.848127365112,159.27132526874934,57.58011970603834,26.57,,,,True
31999.842166900635,159.27132526874934,57.2433938598042,26.72,,,,True
32999.84526634216,158.9345994225152,57.2433938598042,26.87,,,,True
33999.83882904053,158.9345994225152,57.2433938598042,26.87,,,,True
34999.84049797058,158.9345994225152,57.2433938598042,27.0,,,,True
35999.85766410828,158.9345994225152,57.2433938598042,27.14,,,,True
36999.879360198975,158.9345994225152,57.2433938598042,27.26,,,,True
37999.86028671265,158.9345994225152,57.2433938598042,27.39,,,,True
38999.86124038696,158.9345994225152,57.2433938598042,27.51,,,,True
39999.86505508423,158.9345994225152,57.2433938598042,27.63,,,,True
40999.860525131226,158.9345994225152,57.2433938598042,27.72,,,,True
41999.850034713745,158.9345994225152,57.2433938598042,27.8,,,,True
42999.849796295166,158.9345994225152,57.2433938598042,27.8,,,,True
43999.84097480774,158.9345994225152,57.2433938598042,27.88,,,,True
44999.8414516449,158.9345994225152,57.2433938598042,27.95,,,,True
45999.85957145691,158.9345994225152,57.2433938598042,28.03,,,,True
