time_ms,x_mm,y_mm,temp_ch0,temp_ch1,temp_ch2,temp_ch3,sma_active
-0.08177757263183594,52.19398672523683,34.84226241498523,21.19,21.11,21.14,-9999.0,True
249.91512298583984,52.19398672523683,34.84226241498523,21.19,21.11,21.14,-9999.0,True
499.9067783355713,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,True
749.9134540557861,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,True
999.9005794525146,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,True
1249.9139308929443,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,True
1499.9051094055176,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,True
1749.9253749847412,52.19398672523683,34.84226241498523,21.18,21.12,21.15,-9999.0,False
1999.9101161956787,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
2249.9141693115234,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
2499.9051094055176,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
2749.919652938843,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
2999.906539916992,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
3249.9163150787354,52.19398672523683,34.84226241498523,21.18,21.13,21.15,-9999.0,False
3499.9022483825684,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
3749.917507171631,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
3999.885082244873,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
4249.889612197876,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
4499.880313873291,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
4749.892234802246,52.19398672523683,34.84226241498523,21.19,21.14,21.15,-9999.0,False
4999.882459640503,52.19398672523683,34.84226241498523,21.2,21.14,21.16,-9999.0,False
5249.888896942139,52.19398672523683,34.84226241498523,21.2,21.14,21.16,-9999.0,False
5499.884128570557,52.19398672523683,34.84226241498523,21.2,21.14,21.16,-9999.0,False
5749.893426895142,52.19398672523683,34.84226241498523,21.2,21.14,21.16,-9999.0,False
5999.887704849243,52.19398672523683,34.84226241498523,21.2,21.14,21.16,-9999.0,False
