time_ms,x_mm,y_mm,temp_ch0,temp_ch1,temp_ch2,temp_ch3,sma_active
-0.1220703125,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
249.8791217803955,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
499.8791217803955,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
749.9241828918457,52.19398672523683,34.84226241498523,21.23,21.17,21.19,-9999.0,True
999.8819828033447,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,True
1249.878168106079,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,True
1499.8753070831299,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,True
1751.2524127960205,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
1999.8717308044434,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2249.859571456909,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2499.8621940612793,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2749.8562335968018,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
2999.8574256896973,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3249.8581409454346,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3499.8579025268555,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3749.8621940612793,52.19398672523683,34.84226241498523,21.24,21.18,21.19,-9999.0,False
3999.8581409454346,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
4249.857664108276,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
4499.854803085327,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
4749.860763549805,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
4999.858140945435,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
5249.860048294067,52.19398672523683,34.84226241498523,21.24,21.18,21.2,-9999.0,False
5499.857425689697,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
5749.87006187439,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
5999.862194061279,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6249.858617782593,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6499.861240386963,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6749.858617782593,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
6999.874591827393,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7249.8791217803955,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7499.880075454712,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7749.881029129028,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
7999.903202056885,52.19398672523683,34.84226241498523,21.25,21.19,21.2,-9999.0,False
8249.881029129028,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
8499.878883361816,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
8749.876022338867,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
8999.87816810608,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
9249.90701675415,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
9499.878883361816,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
9749.88865852356,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
9999.876022338867,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
10249.876260757446,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
10499.878644943237,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
10749.88055229187,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
10999.879598617554,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
11249.90963935852,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
11499.881505966187,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
11749.878406524658,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
11999.880313873291,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
12249.879121780396,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
12499.906778335571,52.19398672523683,34.84226241498523,21.26,21.19,21.21,-9999.0,False
12749.8779296875,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
12999.878644943237,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
13249.871253967285,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
13499.858140945435,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
13749.85647201538,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
13999.854326248169,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
14249.855279922485,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
14499.857425689697,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
14749.858140945435,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
14999.857187271118,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
15249.8619556427,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
15499.858379364014,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
15749.855756759644,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
15999.853372573853,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
16249.85671043396,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
16499.857664108276,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
16749.857425689697,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
16999.855756759644,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
17249.8562335968,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
17499.860763549805,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
17749.860286712646,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
17999.855995178223,52.19398672523683,34.84226241498523,21.26,21.19,21.2,-9999.0,False
