time_ms,x_mm,y_mm,temp_ch0,temp_ch1,temp_ch2,temp_ch3,sma_active
-0.05745887756347656,52.19398672523683,34.84226241498523,21.18,21.16,21.15,-9999.0,True
249.96042251586914,52.19398672523683,34.84226241498523,21.18,21.16,21.15,-9999.0,True
499.94444847106934,52.19398672523683,34.84226241498523,21.18,21.16,21.15,-9999.0,True
749.9513626098633,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,True
999.9411106109619,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,True
1249.953269958496,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,True
1499.9406337738037,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,True
1749.948501586914,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,False
1999.9468326568604,52.19398672523683,34.84226241498523,21.19,21.16,21.15,-9999.0,False
2249.953031539917,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
2499.958276748657,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
2749.9771118164062,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
2999.9680519104004,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
3249.983310699463,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
3499.9735355377197,52.19398672523683,34.84226241498523,21.19,21.16,21.16,-9999.0,False
3749.9775886535645,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
3999.964714050293,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
4249.981164932251,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
4499.964475631714,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
4749.979019165039,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
4999.9659061431885,52.19398672523683,34.84226241498523,21.2,21.17,21.15,-9999.0,False
5249.982833862305,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
5499.959468841553,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
5749.973297119141,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
5999.9635219573975,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
6249.981164932251,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
6499.96018409729,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
6749.976873397827,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
6999.9706745147705,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
7249.981880187988,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
7499.962091445923,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
7749.977827072144,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
7999.963283538818,52.19398672523683,34.84226241498523,21.21,21.17,21.16,-9999.0,False
8249.967575073242,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
8499.939918518066,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
8749.948024749756,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
8999.937534332275,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
9249.96280670166,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
9499.94158744812,52.19398672523683,34.84226241498523,21.2,21.18,21.17,-9999.0,False
9749.947547912598,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
9999.93920326233,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
10249.95231628418,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
10499.93872642517,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
10749.948978424072,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
10999.942779541016,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
11249.951124191284,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
11499.936819076538,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
11749.957084655762,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
11999.938488006592,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
12249.956607818604,52.19398672523683,34.84226241498523,21.21,21.18,21.17,-9999.0,False
12499.959945678711,52.19398672523683,34.84226241498523,21.22,21.19,21.18,-9999.0,False
