Timestamp,Marker_0_X_mm,Marker_0_Y_mm,Marker_1_X_mm,Marker_1_Y_mm,Marker_2_X_mm,Marker_2_Y_mm,Marker_3_X_mm,Marker_3_Y_mm,Marker_4_X_mm,Marker_4_Y_mm,Marker_5_X_mm,Marker_5_Y_mm,Marker_6_X_mm,Marker_6_Y_mm,Marker_7_X_mm,Marker_7_Y_mm
2025-03-11 17:07:51.689406,523,403,1217,169,239,91,341,3,,,,,,,,
2025-03-11 17:07:51.838091,,,,,,,,,,,,,,,,
2025-03-11 17:07:51.917567,1277,68,,,,,,,,,,,,,,
2025-03-11 17:07:51.982404,1256,76,9,10,,,,,,,,,,,,
2025-03-11 17:07:52.061845,1262,70,11,12,,,1,5,,,,,,,,
2025-03-11 17:07:52.175145,1256,70,21,17,,,,,,,,,,,,
2025-03-11 17:07:52.248822,1264,80,21,11,,,,,,,,,,,,
2025-03-11 17:07:52.327649,1271,91,20,17,,,,,,,,,,,,
2025-03-11 17:07:52.404151,1269,93,14,19,,,,,,,,,,,,
2025-03-11 17:07:52.482199,1256,101,21,12,,,,,,,,,,,,
2025-03-11 17:07:52.559409,1255,107,14,21,,,8,6,,,,,,,,
2025-03-11 17:07:52.656140,1262,93,14,17,,,5,10,,,,,,,,
2025-03-11 17:07:52.761598,1258,81,5,17,,,15,8,,,,,,,,
2025-03-11 17:07:52.873147,1259,79,3,17,,,14,8,,,,,,,,
2025-03-11 17:07:52.988654,500,434,13,24,,,23,15,,,,,,,,
2025-03-11 17:07:53.100003,500,441,3,21,,,14,10,,,,,,,,
2025-03-11 17:07:53.224216,223,119,4,17,,,14,7,,,,,,,,
2025-03-11 17:07:53.336440,230,114,3,10,,,14,1,,,,,,,,
2025-03-11 17:07:53.443496,238,121,,,,,,,,,,,,,,
2025-03-11 17:07:53.523141,239,123,,,,,,,,,,,,,,
2025-03-11 17:07:53.601922,239,127,,,,,,,,,,,,,,
2025-03-11 17:07:53.712619,1193,222,1263,144,,,,,,,,,,,,
2025-03-11 17:07:53.810075,225,160,1280,153,,,,,,,,,,,,
2025-03-11 17:07:53.908333,227,160,1282,151,,,,,,,,,,,,
2025-03-11 17:07:54.004507,228,160,1283,150,,,,,,,,,,,,
2025-03-11 17:07:54.094748,228,161,1283,149,,,,,,,,,,,,
2025-03-11 17:07:54.190137,228,162,1283,150,,,,,,,,,,,,
2025-03-11 17:07:54.283696,228,161,1283,150,,,,,,,,,,,,
2025-03-11 17:07:54.379848,229,160,1284,149,,,,,,,,,,,,
2025-03-11 17:07:54.491289,506,477,1284,148,,,,,,,,,,,,
2025-03-11 17:07:54.617983,506,477,1284,148,,,,,,,,,,,,
2025-03-11 17:07:54.746941,1188,71,1285,147,,,,,,,,,,,,
2025-03-11 17:07:54.858794,1191,68,1287,143,,,,,,,,,,,,
2025-03-11 17:07:54.977313,1192,65,1289,141,,,,,,,,,,,,
2025-03-11 17:07:55.085782,1196,58,1292,133,,,,,,,,,,,,
2025-03-11 17:07:55.186190,1197,54,1295,127,,,,,,,,,,,,
2025-03-11 17:07:55.321210,1186,387,1199,211,,,,,,,,,,,,
2025-03-11 17:07:55.419583,1186,388,1200,211,,,,,,,,,,,,
2025-03-11 17:07:55.513547,1185,388,1199,212,,,,,,,,,,,,
2025-03-11 17:07:55.609086,1186,388,1199,211,,,,,,,,,,,,
2025-03-11 17:07:55.707965,1184,387,1199,212,,,,,,,,,,,,
2025-03-11 17:07:55.807628,1181,386,1199,212,,,,,,,,,,,,
2025-03-11 17:07:55.893781,1180,387,1199,212,,,,,,,,,,,,
2025-03-11 17:07:55.986464,1180,386,1199,213,,,,,,,,,,,,
2025-03-11 17:07:56.082433,1181,388,1199,213,,,,,,,,,,,,
2025-03-11 17:07:56.176361,1182,388,1199,212,,,,,,,,,,,,
2025-03-11 17:07:56.271420,1185,388,1199,213,,,,,,,,,,,,
2025-03-11 17:07:56.368448,1185,388,1199,212,,,,,,,,,,,,
2025-03-11 17:07:56.463446,1185,388,1199,212,,,,,,,,,,,,
2025-03-11 17:07:56.555637,1185,388,1199,212,,,,,,,,,,,,
2025-03-11 17:07:56.652295,1185,390,1199,213,,,,,,,,,,,,
2025-03-11 17:07:56.761678,1187,392,1199,215,,,,,,,,,,,,
2025-03-11 17:07:56.861861,1187,392,1200,216,,,,,,,,,,,,
2025-03-11 17:07:56.946379,1186,393,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.049116,1186,393,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.142118,1187,393,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.228998,1187,393,1199,216,,,,,,,,,,,,
2025-03-11 17:07:57.330418,1186,392,1199,216,,,,,,,,,,,,
2025-03-11 17:07:57.430256,1187,393,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.517354,1188,392,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.610595,1188,392,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.708580,1188,392,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.805146,1187,392,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.905365,1187,392,1200,217,,,,,,,,,,,,
2025-03-11 17:07:57.996390,1187,392,1199,216,,,,,,,,,,,,
2025-03-11 17:07:58.093048,1187,392,1199,216,,,,,,,,,,,,
2025-03-11 17:07:58.194613,1189,393,1200,218,,,,,,,,,,,,
2025-03-11 17:07:58.279043,1189,395,1202,219,,,,,,,,,,,,
2025-03-11 17:07:58.381026,1189,395,1201,219,,,,,,,,,,,,
2025-03-11 17:07:58.476449,1189,395,1201,218,,,,,,,,,,,,
2025-03-11 17:07:58.571450,1189,395,1201,218,,,,,,,,,,,,
2025-03-11 17:07:58.666117,1190,395,1200,218,,,,,,,,,,,,
2025-03-11 17:07:58.786783,522,453,1201,218,,,,,,,,,,,,
2025-03-11 17:07:58.899025,522,457,1201,216,,,,,,,,,,,,
2025-03-11 17:07:58.998902,522,458,1197,200,,,,,,,,,,,,
2025-03-11 17:07:59.099152,522,458,1210,217,,,,,,,,,,,,
2025-03-11 17:07:59.188027,522,458,1206,224,,,,,,,,,,,,
2025-03-11 17:07:59.310093,522,458,1202,46,,,,,,,,,,,,
2025-03-11 17:07:59.422877,522,458,1203,47,,,,,,,,,,,,
2025-03-11 17:07:59.529358,523,457,1202,46,,,,,,,,,,,,
2025-03-11 17:07:59.625228,524,458,1202,46,,,,,,,,,,,,
2025-03-11 17:07:59.736603,527,464,1205,49,,,,,,,,,,,,
2025-03-11 17:07:59.831551,527,465,1204,50,,,,,,,,,,,,
2025-03-11 17:07:59.942489,528,467,1205,52,,,,,,,,,,,,
2025-03-11 17:08:00.069131,729,429,1206,52,,,,,,,,,,,,
2025-03-11 17:08:00.179894,733,431,1208,53,,,,,,,,,,,,
2025-03-11 17:08:00.304224,526,479,1206,60,,,,,,,,,,,,
2025-03-11 17:08:00.412777,519,493,515,395,,,,,,,,,,,,
2025-03-11 17:08:00.509354,249,168,515,393,,,,,,,,,,,,
2025-03-11 17:08:00.584552,256,175,515,393,,,,,,,,,,,,
2025-03-11 17:08:00.657216,240,169,514,383,,,,,,,,,,,,
2025-03-11 17:08:00.729075,230,168,514,368,,,,,,,,,,,,
2025-03-11 17:08:00.853355,443,337,234,291,1282,260,,,,,,,,,,
2025-03-11 17:08:00.982601,560,366,239,290,1283,260,,,,,,,,,,
2025-03-11 17:08:01.085018,561,366,239,291,1284,260,,,,,,,,,,
2025-03-11 17:08:01.201625,561,366,239,291,1284,261,,,,,,,,,,
2025-03-11 17:08:01.315116,561,366,239,291,1283,260,,,,,,,,,,
2025-03-11 17:08:01.424644,561,366,239,291,1283,260,,,,,,,,,,
2025-03-11 17:08:01.515360,561,366,238,290,1284,260,,,,,,,,,,
2025-03-11 17:08:01.613330,561,366,238,290,1283,259,,,,,,,,,,
2025-03-11 17:08:01.739439,561,366,238,290,1283,260,,,,,,,,,,
2025-03-11 17:08:01.840394,561,366,239,290,1283,260,,,,,,,,,,
2025-03-11 17:08:01.977920,1143,623,1293,69,1283,260,,,,,,,,,,
2025-03-11 17:08:02.107243,1134,627,1095,601,1283,259,1096,562,,,,,,,,
2025-03-11 17:08:02.220990,1128,634,1086,608,1284,260,1083,568,,,,,,,,
2025-03-11 17:08:02.326350,1129,620,1079,618,1284,260,1079,578,,,,,,,,
2025-03-11 17:08:02.439793,1135,614,1077,621,1283,260,1077,582,,,,,,,,
2025-03-11 17:08:02.546347,1137,623,1077,627,1283,259,1077,588,,,,,,,,
2025-03-11 17:08:02.673950,1139,637,1077,639,514,614,1135,588,,,,,,,,
2025-03-11 17:08:02.789518,1146,645,1082,645,515,615,1141,597,,,,,,,,
2025-03-11 17:08:02.897710,1157,645,1071,645,515,615,1147,603,,,,,,,,
2025-03-11 17:08:03.009529,1158,644,1071,645,515,615,1149,604,,,,,,,,
2025-03-11 17:08:03.130512,1164,644,1075,645,515,615,1153,606,,,,,,,,
2025-03-11 17:08:03.241499,1175,633,1078,646,515,615,1157,606,,,,,,,,
2025-03-11 17:08:03.366551,1177,633,1078,644,515,615,1160,605,,,,,,,,
2025-03-11 17:08:03.494731,1176,631,1095,645,515,615,1161,602,,,,,,,,
2025-03-11 17:08:03.611826,1143,616,1093,640,515,614,1158,597,,,,,,,,
2025-03-11 17:08:03.727409,1140,610,1090,634,515,614,1157,590,,,,,,,,
2025-03-11 17:08:03.845761,1141,609,1089,632,515,614,1157,588,,,,,,,,
2025-03-11 17:08:03.960162,1138,604,1087,628,515,614,1155,584,,,,,,,,
2025-03-11 17:08:04.071887,1136,603,1086,627,515,614,1153,583,,,,,,,,
2025-03-11 17:08:04.179541,1136,606,1085,629,515,614,1152,585,,,,,,,,
2025-03-11 17:08:04.291139,1135,606,1084,633,515,615,1151,585,,,,,,,,
2025-03-11 17:08:04.401552,1135,608,1083,633,515,615,1150,585,,,,,,,,
2025-03-11 17:08:04.512230,1135,612,1083,637,515,615,1150,590,,,,,,,,
2025-03-11 17:08:04.645480,1099,634,1083,642,515,614,1150,592,,,,,,,,
2025-03-11 17:08:04.749862,1099,637,1083,644,515,614,1150,596,,,,,,,,
2025-03-11 17:08:04.860479,1100,640,1083,645,514,614,1150,598,,,,,,,,
2025-03-11 17:08:04.971727,1100,640,1084,645,514,614,1151,598,,,,,,,,
2025-03-11 17:08:05.081805,1102,640,1085,645,514,614,1152,597,,,,,,,,
2025-03-11 17:08:05.193705,1104,637,1086,643,514,614,1155,594,,,,,,,,
2025-03-11 17:08:05.310366,1106,635,1088,641,514,615,1157,591,,,,,,,,
2025-03-11 17:08:05.419341,1107,634,1088,640,514,615,1157,590,,,,,,,,
2025-03-11 17:08:05.549210,1107,631,1090,638,514,614,1160,587,,,,,,,,
2025-03-11 17:08:05.670756,1108,629,1092,636,514,614,1162,587,,,,,,,,
2025-03-11 17:08:05.792108,1111,630,1093,637,514,614,1164,587,,,,,,,,
2025-03-11 17:08:05.938289,1114,632,1095,639,1293,68,1166,590,,,,,,,,
2025-03-11 17:08:06.045272,1114,635,1098,642,1293,68,1168,593,,,,,,,,
2025-03-11 17:08:06.158943,1119,640,1101,646,1293,68,1171,598,,,,,,,,
2025-03-11 17:08:06.280050,1121,642,1102,645,1293,68,1173,601,,,,,,,,
2025-03-11 17:08:06.392436,1121,643,1102,645,1293,68,1174,603,,,,,,,,
2025-03-11 17:08:06.496019,1122,645,1102,634,1293,68,1176,606,,,,,,,,
2025-03-11 17:08:06.610760,1125,645,1103,636,1293,69,1178,609,,,,,,,,
2025-03-11 17:08:06.719695,1119,641,1104,638,1293,69,1179,611,,,,,,,,
2025-03-11 17:08:06.832073,1119,641,1104,638,1293,69,1179,611,,,,,,,,
2025-03-11 17:08:06.943905,1124,645,1104,635,1293,69,1179,609,,,,,,,,
2025-03-11 17:08:07.053416,1121,642,1104,645,1293,69,1177,604,,,,,,,,
2025-03-11 17:08:07.167545,1118,636,1100,642,1293,69,1173,599,,,,,,,,
2025-03-11 17:08:07.276246,1115,634,1099,641,1293,69,1170,594,,,,,,,,
2025-03-11 17:08:07.384859,1115,634,1098,640,1293,69,1169,594,,,,,,,,
2025-03-11 17:08:07.501381,1115,634,1098,640,1293,69,1169,594,,,,,,,,
2025-03-11 17:08:07.626872,1114,634,1097,640,1293,69,1167,594,,,,,,,,
2025-03-11 17:08:07.729651,1114,635,1096,642,1293,69,1165,594,,,,,,,,
2025-03-11 17:08:07.846204,1112,635,1094,642,1294,68,1164,593,,,,,,,,
2025-03-11 17:08:07.955044,1112,635,1094,642,1294,68,1163,593,,,,,,,,
2025-03-11 17:08:08.061931,1110,635,1093,641,1294,68,1161,592,,,,,,,,
2025-03-11 17:08:08.177136,1108,634,1091,640,1294,68,1160,590,,,,,,,,
2025-03-11 17:08:08.285677,1107,632,1090,638,1294,68,1158,589,,,,,,,,
2025-03-11 17:08:08.398504,1107,632,1090,638,1294,68,1158,589,,,,,,,,
2025-03-11 17:08:08.511624,1106,630,1088,636,1294,68,1157,586,,,,,,,,
2025-03-11 17:08:08.637133,1103,631,1086,638,1294,68,1156,587,,,,,,,,
2025-03-11 17:08:08.744130,1103,635,1086,641,1294,68,1155,591,,,,,,,,
2025-03-11 17:08:08.859286,1100,634,1084,639,1294,68,1154,592,,,,,,,,
2025-03-11 17:08:08.968285,1099,633,1082,638,1294,68,1152,591,,,,,,,,
2025-03-11 17:08:09.075841,1098,633,1081,638,1294,68,1151,591,,,,,,,,
2025-03-11 17:08:09.189321,1096,633,1080,638,1293,68,1150,591,,,,,,,,
2025-03-11 17:08:09.301780,1095,634,1079,638,1293,68,1149,592,,,,,,,,
2025-03-11 17:08:09.408746,1094,634,1078,640,1293,69,1146,592,,,,,,,,
2025-03-11 17:08:09.531089,1094,635,1078,641,1293,69,1146,592,,,,,,,,
2025-03-11 17:08:09.662334,1093,637,1077,643,1293,69,1143,594,,,,,,,,
2025-03-11 17:08:09.776381,1091,642,1075,645,1293,69,1139,597,,,,,,,,
2025-03-11 17:08:09.885672,1083,645,1085,645,1293,69,1130,602,,,,,,,,
2025-03-11 17:08:09.997835,1073,645,1080,638,1294,69,1123,605,,,,,,,,
2025-03-11 17:08:10.103705,1071,643,1078,636,1294,68,1125,614,,,,,,,,
2025-03-11 17:08:10.212994,1072,645,1079,638,1294,68,,,,,,,,,,
2025-03-11 17:08:10.310514,,,1085,626,1294,68,,,,,,,,,,
2025-03-11 17:08:10.404872,,,1093,634,1294,68,,,,,,,,,,
2025-03-11 17:08:10.499319,,,1098,634,1294,68,,,,,,,,,,
2025-03-11 17:08:10.592412,,,1109,632,1294,68,,,,,,,,,,
2025-03-11 17:08:10.684717,,,1116,633,1294,68,,,,,,,,,,
2025-03-11 17:08:10.782451,,,1116,633,1294,68,,,,,,,,,,
2025-03-11 17:08:10.863949,,,1121,633,1294,69,,,,,,,,,,
2025-03-11 17:08:10.957324,,,1134,631,1293,69,,,,,,,,,,
2025-03-11 17:08:11.052595,,,1138,631,1293,69,,,,,,,,,,
2025-03-11 17:08:11.134336,,,1137,632,1293,69,,,,,,,,,,
2025-03-11 17:08:11.225809,,,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:11.318002,,,1134,631,1293,68,,,,,,,,,,
2025-03-11 17:08:11.400826,,,1133,631,1293,68,,,,,,,,,,
2025-03-11 17:08:11.485643,,,1136,631,1293,68,,,,,,,,,,
2025-03-11 17:08:11.583706,,,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:11.681968,,,1134,631,1294,68,,,,,,,,,,
2025-03-11 17:08:11.763110,,,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:11.857808,,,1134,631,1294,68,,,,,,,,,,
2025-03-11 17:08:11.948656,,,1134,632,1294,68,,,,,,,,,,
2025-03-11 17:08:12.031329,,,1135,632,1294,69,,,,,,,,,,
2025-03-11 17:08:12.125551,,,1134,631,1294,69,,,,,,,,,,
2025-03-11 17:08:12.220120,,,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:12.315423,,,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:12.410976,,,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:12.503755,,,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:12.601410,,,1134,631,1293,68,,,,,,,,,,
2025-03-11 17:08:12.693059,,,1134,631,1293,68,,,,,,,,,,
2025-03-11 17:08:12.783870,,,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:12.879880,,,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:12.975755,560,365,1135,632,1294,68,,,,,,,,,,
2025-03-11 17:08:13.071683,560,365,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:13.163969,560,365,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:13.260067,561,365,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:13.355695,561,366,1134,632,1294,69,,,,,,,,,,
2025-03-11 17:08:13.448923,561,366,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:13.549618,561,366,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:13.656902,561,366,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:13.748340,560,366,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:13.847463,561,365,1135,630,1293,68,,,,,,,,,,
2025-03-11 17:08:13.948866,561,365,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:14.045149,561,366,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:14.141944,561,366,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:14.239950,561,366,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:14.344570,561,366,1135,632,1294,69,,,,,,,,,,
2025-03-11 17:08:14.437928,561,366,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:14.535776,561,366,1134,631,1294,69,,,,,,,,,,
2025-03-11 17:08:14.630176,560,366,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:14.721519,561,365,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:14.816424,561,366,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:14.909582,561,366,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:15.003456,561,366,1134,631,1293,68,,,,,,,,,,
2025-03-11 17:08:15.102757,561,366,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:15.196912,561,366,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:15.294480,561,366,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:15.403527,1181,184,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:15.523107,1181,185,1135,631,1294,69,,,,,,,,,,
2025-03-11 17:08:15.651832,1181,185,1135,630,1294,69,,,,,,,,,,
2025-03-11 17:08:15.765020,1181,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:15.874403,1181,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:15.982905,1181,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:16.096761,1181,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:16.209037,1181,185,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:16.317586,1181,185,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:16.429073,1181,185,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:16.536529,1181,185,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:16.650961,1181,184,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:16.763233,1181,185,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:16.871544,1181,184,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:16.981599,1181,184,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:17.091561,1181,184,1135,630,1294,68,,,,,,,,,,
2025-03-11 17:08:17.203168,1181,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:17.311036,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:17.419896,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:17.540499,1182,185,1135,631,1293,69,,,,,,,,,,
2025-03-11 17:08:17.671297,1182,185,1134,631,1293,69,,,,,,,,,,
2025-03-11 17:08:17.787805,1182,185,1134,631,1293,69,,,,,,,,,,
2025-03-11 17:08:17.900421,1182,185,1134,630,1293,69,,,,,,,,,,
2025-03-11 17:08:18.012209,1182,185,1135,631,1293,68,,,,,,,,,,
2025-03-11 17:08:18.118326,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:18.230125,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:18.338508,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:18.448535,1182,185,1135,630,1294,68,,,,,,,,,,
2025-03-11 17:08:18.559731,1182,185,1135,631,1294,68,,,,,,,,,,
2025-03-11 17:08:18.671154,1182,185,1135,631,1294,69,,,,,,,,,,
