Timestamp,Trial,Channel,Temperature (C)
2025-06-03 14:57:04,1,0,37.37066003093493
2025-06-03 14:57:04,1,1,37.78728936671325
2025-06-03 14:57:04,1,2,Open
2025-06-03 14:57:04,1,3,Open
2025-06-03 14:57:05,2,0,37.37066003093493
2025-06-03 14:57:05,2,1,37.78728936671325
2025-06-03 14:57:05,2,2,Open
2025-06-03 14:57:05,2,3,Open
2025-06-03 14:57:06,3,0,37.35742048719142
2025-06-03 14:57:06,3,1,37.56698074778302
2025-06-03 14:57:06,3,2,Open
2025-06-03 14:57:06,3,3,Open
2025-06-03 14:57:07,4,0,37.3184251628869
2025-06-03 14:57:07,4,1,37.039950249224866
2025-06-03 14:57:07,4,2,Open
2025-06-03 14:57:07,4,3,Open
2025-06-03 14:57:08,5,0,37.3184251628869
2025-06-03 14:57:08,5,1,37.039950249224866
2025-06-03 14:57:08,5,2,Open
2025-06-03 14:57:08,5,3,Open
2025-06-03 14:57:09,6,0,37.258349011261984
2025-06-03 14:57:09,6,1,36.22800512119804
2025-06-03 14:57:09,6,2,Open
2025-06-03 14:57:09,6,3,Open
2025-06-03 14:57:10,7,0,37.16004413240358
2025-06-03 14:57:10,7,1,35.20335374888989
2025-06-03 14:57:10,7,2,Open
2025-06-03 14:57:10,7,3,Open
2025-06-03 14:57:11,8,0,37.16004413240358
2025-06-03 14:57:11,8,1,35.20335374888989
2025-06-03 14:57:11,8,2,Open
2025-06-03 14:57:11,8,3,Open
2025-06-03 14:57:12,9,0,37.028448213683546
2025-06-03 14:57:12,9,1,34.01611814360597
2025-06-03 14:57:12,9,2,Open
2025-06-03 14:57:12,9,3,Open
2025-06-03 14:57:13,10,0,36.8753147820252
2025-06-03 14:57:13,10,1,32.79887273962366
2025-06-03 14:57:13,10,2,Open
2025-06-03 14:57:13,10,3,Open
2025-06-03 14:57:14,11,0,36.8753147820252
2025-06-03 14:57:14,11,1,32.79887273962366
2025-06-03 14:57:14,11,2,Open
2025-06-03 14:57:14,11,3,Open
2025-06-03 14:57:15,12,0,36.6892165652428
2025-06-03 14:57:15,12,1,31.648494065792992
2025-06-03 14:57:15,12,2,Open
2025-06-03 14:57:15,12,3,Open
2025-06-03 14:57:16,13,0,35.11579090811395
2025-06-03 14:57:16,13,1,30.462166214902027
2025-06-03 14:57:16,13,2,Open
2025-06-03 14:57:16,13,3,Open
2025-06-03 14:57:17,14,0,35.11579090811395
2025-06-03 14:57:17,14,1,30.462166214902027
2025-06-03 14:57:17,14,2,Open
2025-06-03 14:57:17,14,3,Open
2025-06-03 14:57:18,15,0,32.662254038317045
2025-06-03 14:57:18,15,1,29.398164424727447
2025-06-03 14:57:18,15,2,Open
2025-06-03 14:57:18,15,3,Open
2025-06-03 14:57:19,16,0,36.58998087771181
2025-06-03 14:57:19,16,1,28.428503167634187
2025-06-03 14:57:19,16,2,Open
2025-06-03 14:57:19,16,3,Open
2025-06-03 14:57:20,17,0,36.58998087771181
2025-06-03 14:57:20,17,1,28.428503167634187
2025-06-03 14:57:20,17,2,Open
2025-06-03 14:57:20,17,3,Open
2025-06-03 14:57:21,18,0,36.6674843446959
2025-06-03 14:57:21,18,1,27.527980993185512
2025-06-03 14:57:21,18,2,Open
2025-06-03 14:57:21,18,3,Open
2025-06-03 14:57:22,19,0,36.724382928743225
2025-06-03 14:57:22,19,1,26.570957108983418
2025-06-03 14:57:22,19,2,Open
2025-06-03 14:57:22,19,3,Open
2025-06-03 14:57:23,20,0,36.724382928743225
2025-06-03 14:57:23,20,1,26.570957108983418
2025-06-03 14:57:23,20,2,Open
2025-06-03 14:57:23,20,3,Open
2025-06-03 14:57:24,21,0,35.101539027494056
2025-06-03 14:57:24,21,1,25.684122598313035
2025-06-03 14:57:24,21,2,Open
2025-06-03 14:57:24,21,3,Open
2025-06-03 14:57:25,22,0,36.52525828372199
2025-06-03 14:57:25,22,1,24.929649171212237
2025-06-03 14:57:25,22,2,Open
2025-06-03 14:57:25,22,3,Open
2025-06-03 14:57:26,23,0,36.85136686811056
2025-06-03 14:57:26,23,1,24.324538536835227
2025-06-03 14:57:26,23,2,Open
2025-06-03 14:57:26,23,3,Open
2025-06-03 14:57:27,24,0,36.85136686811056
2025-06-03 14:57:27,24,1,24.324538536835227
2025-06-03 14:57:27,24,2,Open
2025-06-03 14:57:27,24,3,Open
2025-06-03 14:57:28,25,0,36.864530583337455
2025-06-03 14:57:28,25,1,24.09474077527934
2025-06-03 14:57:28,25,2,Open
2025-06-03 14:57:28,25,3,Open
2025-06-03 14:57:29,26,0,36.8833390582456
2025-06-03 14:57:29,26,1,24.042807072938263
2025-06-03 14:57:29,26,2,Open
2025-06-03 14:57:29,26,3,Open
2025-06-03 14:57:30,27,0,36.8833390582456
2025-06-03 14:57:30,27,1,24.042807072938263
2025-06-03 14:57:30,27,2,Open
2025-06-03 14:57:30,27,3,Open
2025-06-03 14:57:31,28,0,36.9211234498713
2025-06-03 14:57:31,28,1,24.16871627293029
2025-06-03 14:57:31,28,2,Open
2025-06-03 14:57:31,28,3,Open
2025-06-03 14:57:32,29,0,36.959225419058974
2025-06-03 14:57:32,29,1,24.37336042501302
2025-06-03 14:57:32,29,2,Open
2025-06-03 14:57:32,29,3,Open
2025-06-03 14:57:33,30,0,36.959225419058974
2025-06-03 14:57:33,30,1,24.37336042501302
2025-06-03 14:57:33,30,2,Open
2025-06-03 14:57:33,30,3,Open
