Timestamp,Trial,Channel,Temperature (C)
2025-06-03 14:24:48,1,0,30.58608091539518
2025-06-03 14:24:48,1,1,30.314920513816283
2025-06-03 14:24:48,1,2,Open
2025-06-03 14:24:48,1,3,Open
2025-06-03 14:24:49,2,0,30.58608091539518
2025-06-03 14:24:49,2,1,30.314920513816283
2025-06-03 14:24:49,2,2,Open
2025-06-03 14:24:49,2,3,Open
2025-06-03 14:24:50,3,0,30.546847318885938
2025-06-03 14:24:50,3,1,29.968966827719775
2025-06-03 14:24:50,3,2,Open
2025-06-03 14:24:50,3,3,Open
2025-06-03 14:24:51,4,0,30.46263668945189
2025-06-03 14:24:51,4,1,29.322788229367916
2025-06-03 14:24:51,4,2,Open
2025-06-03 14:24:51,4,3,Open
2025-06-03 14:24:52,5,0,30.354872854193154
2025-06-03 14:24:52,5,1,28.539536638003916
2025-06-03 14:24:52,5,2,Open
2025-06-03 14:24:52,5,3,Open
2025-06-03 14:24:53,6,0,30.354872854193154
2025-06-03 14:24:53,6,1,28.539536638003916
2025-06-03 14:24:53,6,2,Open
2025-06-03 14:24:53,6,3,Open
2025-06-03 14:24:54,7,0,30.192853282046276
2025-06-03 14:24:54,7,1,27.581661400163544
2025-06-03 14:24:54,7,2,Open
2025-06-03 14:24:54,7,3,Open
2025-06-03 14:24:55,8,0,29.875039771797944
2025-06-03 14:24:55,8,1,26.564251029974642
2025-06-03 14:24:55,8,2,Open
2025-06-03 14:24:55,8,3,Open
2025-06-03 14:24:56,9,0,29.875039771797944
2025-06-03 14:24:56,9,1,26.564251029974642
2025-06-03 14:24:56,9,2,Open
2025-06-03 14:24:56,9,3,Open
2025-06-03 14:24:57,10,0,28.819046367983603
2025-06-03 14:24:57,10,1,25.64508209595955
2025-06-03 14:24:57,10,2,Open
2025-06-03 14:24:57,10,3,Open
2025-06-03 14:24:58,11,0,28.439265534438707
2025-06-03 14:24:58,11,1,24.585056179039714
2025-06-03 14:24:58,11,2,Open
2025-06-03 14:24:58,11,3,Open
2025-06-03 14:24:59,12,0,28.439265534438707
2025-06-03 14:24:59,12,1,24.585056179039714
2025-06-03 14:24:59,12,2,Open
2025-06-03 14:24:59,12,3,Open
2025-06-03 14:25:00,13,0,28.109710950007216
2025-06-03 14:25:00,13,1,23.50584610047798
2025-06-03 14:25:00,13,2,Open
2025-06-03 14:25:00,13,3,Open
2025-06-03 14:25:01,14,0,28.12006570928814
2025-06-03 14:25:01,14,1,22.45286499003068
2025-06-03 14:25:01,14,2,Open
2025-06-03 14:25:01,14,3,Open
2025-06-03 14:25:02,15,0,28.12006570928814
2025-06-03 14:25:02,15,1,22.45286499003068
2025-06-03 14:25:02,15,2,Open
2025-06-03 14:25:02,15,3,Open
2025-06-03 14:25:03,16,0,28.143714517137763
2025-06-03 14:25:03,16,1,21.365176041731033
2025-06-03 14:25:03,16,2,Open
2025-06-03 14:25:03,16,3,Open
2025-06-03 14:25:04,17,0,28.083885829252306
2025-06-03 14:25:04,17,1,20.664738196797277
2025-06-03 14:25:04,17,2,Open
2025-06-03 14:25:04,17,3,Open
2025-06-03 14:25:05,18,0,28.083885829252306
2025-06-03 14:25:05,18,1,20.664738196797277
2025-06-03 14:25:05,18,2,Open
2025-06-03 14:25:05,18,3,Open
2025-06-03 14:25:06,19,0,27.954048804391526
2025-06-03 14:25:06,19,1,19.896388809769203
2025-06-03 14:25:06,19,2,Open
2025-06-03 14:25:06,19,3,Open
2025-06-03 14:25:07,20,0,27.842308356884235
2025-06-03 14:25:07,20,1,19.069728683663673
2025-06-03 14:25:07,20,2,Open
2025-06-03 14:25:07,20,3,Open
2025-06-03 14:25:08,21,0,27.842308356884235
2025-06-03 14:25:08,21,1,19.069728683663673
2025-06-03 14:25:08,21,2,Open
2025-06-03 14:25:08,21,3,Open
2025-06-03 14:25:09,22,0,27.793607461507616
2025-06-03 14:25:09,22,1,18.320655504499186
2025-06-03 14:25:09,22,2,Open
2025-06-03 14:25:09,22,3,Open
